,ID,Category,lat,lng
170,4b5285cff964a520eb8027e3,Train Station,35.57289367,139.6672261
171,4b6a97d2f964a520a6d92be3,Subway,35.69807225,139.77548
172,4b6d4872f964a5202e6f2ce3,Subway,35.68598869,139.7634315
173,4b54ff13f964a5201fd727e3,Subway,35.69776947,139.6480751
174,4b6265b9f964a520db452ae3,Train Station,35.61919224,139.7283053
176,4bf29ddea32e20a14266d557,Train Station,35.677518,139.7653949
178,4b07d082f964a520320023e3,Train Station,35.59974085,139.6102238
179,4b572c71f964a520832928e3,Train Station,35.59902115,139.6112001
180,4b641c3df964a5208c9f2ae3,Train Station,35.71115145,139.7735596
184,4b56509ef964a520cf0a28e3,Train Station,35.81416568,139.8013178
191,4b974a9cf964a52091fe34e3,Train Station,35.53153648,139.6967518
192,4b274cf5f964a520bf8524e3,Train Station,35.53132693,139.696902
193,4b7a3e24f964a5205c272fe3,Train Station,35.77722683,139.7904468
194,4b5ecbf5f964a520fd9829e3,Train Station,35.68895836,139.7000097
195,4b78815ef964a520c9d22ee3,Subway,35.69055482,139.705925
197,4bda51cf2a3a0f479dd3aab6,Train Station,35.69022852,139.7000097
201,4b24b5e7f964a5208d6924e3,Subway,35.72568253,139.7195057
202,4b62a048f964a520454d2ae3,Train Station,35.69034569,139.6997881
203,4b396b34f964a5204f5c25e3,Train Station,35.74964694,139.8051453
204,4b132d4af964a520249523e3,Train Station,35.66822491,139.6011391
205,4b19f87df964a520a4e623e3,Train Station,35.7073575,139.7746164
206,4b572a22f964a520132928e3,Train Station,35.61529362,139.5794427
207,4b6c016bf964a520421f2ce3,Train Station,35.69074652,139.7006357
211,4b7cd447f964a520caa62fe3,Subway,35.6727158,139.724046
212,4b269340f964a520c27d24e3,Subway,35.6781542,139.705689
213,4b4487c9f964a5201ef625e3,Subway,35.67701252,139.737044
215,4b5cda0ef964a5205f4729e3,Subway,35.69700273,139.6826863
216,4b5d62ebf964a5207c5b29e3,Train Station,35.81544677,139.5871836
217,4b6fef86f964a5209a002de3,Subway,35.66862803,139.704895
221,4bd7b65a35aad13a59958ff3,Train Station,35.70260284,139.5608979
226,4b18c616f964a520a7d523e3,Subway,35.67231923,139.7945613
227,4b55a253f964a520e1e927e3,Train Station,35.81764786,139.6695864
229,4b8cec4cf964a520fce032e3,Subway,35.67194009,139.7957468
230,4b0e60adf964a520305723e3,Train Station,35.63014573,139.7404289
232,4b751862f964a520c9fd2de3,Subway,35.65943198,139.7005606
233,4b5edaf0f964a520149b29e3,Train Station,35.65819631,139.7020304
234,4b19f962f964a520afe623e3,Train Station,35.69167017,139.7708774
236,4b1ac490f964a5205af123e3,Subway,35.72949574,139.7913051
238,4bc2633b920eb71334331c2c,Train Station,35.6832088,139.7688979
240,4b661ccdf964a52055142be3,Train Station,35.71369516,139.7775078
244,4b9eed53f964a520f30a37e3,Train Station,35.81474644,139.5868364
246,4b565926f964a5209b0c28e3,Train Station,35.82801739,139.6905184
247,4b5499d6f964a52001c227e3,Train Station,35.81565557,139.7043586
248,4b38b418f964a520914f25e3,Train Station,35.699583,139.765222
250,4b6ea551f964a5201fc52ce3,Train Station,35.7388325,139.6627645
251,4b2ae079f964a52061b124e3,Train Station,35.65188911,139.5443957
252,4b6cf112f964a5203b5f2ce3,Subway,35.68253342,139.7737044
253,4b53bc1af964a520aba927e3,Subway,35.69556071,139.7758716
254,4ce4f953b43737046644f6ce,Subway,35.68474254,139.7744501
255,4b56a082f964a5200b1728e3,Subway,35.67254956,139.9021505
257,4b46c411f964a520ee2726e3,Subway,35.65851667,139.7764349
258,4b4ef864f964a520d5f726e3,Train Station,35.68600612,139.7306657
260,4b6929a7f964a520ac9a2be3,Subway,35.70895612,139.7965622
261,4b544d5bf964a520eab627e3,Train Station,35.57573412,139.6596569
263,4b29ffe8f964a5209aa424e3,Subway,35.63869992,139.740032
264,4b52c581f964a520c28727e3,Subway,35.70300579,139.7716606
265,4b0a3657f964a520782223e3,Subway,35.69792631,139.6829116
269,4c9fe1a00e9bb1f7e37df45f,Train Station,35.57572103,139.6596515
270,4b22504cf964a520704524e3,Train Station,35.61969917,139.7285528
271,4b55c6faf964a52088ef27e3,Train Station,35.74678383,139.7546359
273,4b91d626f964a520afda33e3,Train Station,35.66864546,139.6504784
274,4bcdb01b8920b7132912a0dc,Subway,35.68891662,139.8155737
276,4bcdafb78920b7137711a0dc,Subway,35.68902119,139.8157024
278,4b380ad7f964a520bc4a25e3,Subway,35.66511535,139.7124588
279,4b58e697f964a520c47128e3,Train Station,35.60514388,139.7425472
280,4b52b325f964a520448627e3,Subway,35.66587607,139.8930454
281,4e62fec47d8b854089eb1555,Train Station,35.62820962,139.7384112
282,4b403511f964a520d3b625e3,Train Station,35.56840372,139.5535111
283,4b8aff5bf964a520628d32e3,Train Station,35.62850802,139.7383313
284,4b3eab45f964a52095a025e3,Train Station,35.7027063,139.5608296
285,4ec0d5979911a2ec5c6cdda6,Train Station,35.62822723,139.7387123
286,4c088080340720a127578393,Train Station,35.62882023,139.7386158
288,4cc62e6606c25481d7f8a047,Train Station,35.59995458,139.6105993
289,4b7ba460f964a520a4692fe3,Subway,35.65495996,139.7436476
290,4b600284f964a5202fd329e3,Subway,35.56806773,139.5534682
291,4b56f902f964a520432128e3,Train Station,35.71942694,139.6638036
298,4b88d779f964a520fa0f32e3,Subway,35.69374399,139.7708827
299,4b3eac9bf964a520a5a025e3,Train Station,35.70219553,139.5448208
300,4b8f6933f964a520c85333e3,Subway,35.64603261,139.8269892
301,4b2c4c0bf964a52075c524e3,Subway,35.65386463,139.7498026
304,4b132fd2f964a520489523e3,Train Station,35.67374424,139.6672583
305,4b6e8afef964a52056c12ce3,Train Station,35.64440221,139.8615897
307,4b543f84f964a5207cb527e3,Train Station,35.5937911,139.6056533
311,4bae1656f964a520ad823be3,Train Station,35.64615031,139.8274237
317,4b56345ff964a520330528e3,Train Station,35.53275445,139.700743
321,4b948fd8f964a5207c7d34e3,Subway,35.66719421,139.7585446
322,4da23c6563b5a35d1ce5f919,Train Station,35.58974292,139.6687818
323,4b1a3c14f964a5204de823e3,Train Station,35.69643202,139.8139429
324,4b563a05f964a520430628e3,Train Station,35.74830601,139.5676732
326,4b584f78f964a5201c5228e3,Train Station,35.64318157,139.6092904
327,4b7278aef964a520de7b2de3,Subway,35.68658997,139.7659099
328,4b66e43ff964a5200b2f2be3,Train Station,35.71585116,139.6951479
329,4b35a8b4f964a520722e25e3,Train Station,35.70320182,139.5799041
331,4b5f855af964a5204abf29e3,Subway,35.68600612,139.8829293
333,4b0c8214f964a520813e23e3,Train Station,35.72614905,139.5132297
336,4b1cd6a5f964a520120a24e3,Train Station,35.77806244,139.7208381
339,4bc5d071693695219b888488,Train Station,35.6663095,139.7586197
342,4b22ebb2f964a5205c5024e3,Subway,35.671976,139.741176
344,4b592a01f964a520be7f28e3,Subway,35.66331537,139.7321168
345,4b443147f964a5208bf225e3,Train Station,35.69596587,139.7580671
347,4e9c2ac1d3e3697fc07e5cd5,Train Station,35.53116759,139.6963254
349,4bbef995ba9776b09765fec8,Subway,35.56292403,139.5698129
352,4b716198f964a520ca432de3,Train Station,35.68304104,139.7021592
354,4b559470f964a52004e827e3,Train Station,35.58732177,139.5913464
355,4b583562f964a5201f4e28e3,Train Station,35.66884376,139.6234699
358,4b55b740f964a520efec27e3,Subway,35.54549626,139.5745189
360,4b17d383f964a52091c823e3,Subway,35.68985772,139.8356581
361,4b5984f1f964a520f28a28e3,Train Station,35.68867263,139.7731733
362,4b7e455ef964a520e0e72fe3,Subway,35.68635578,139.7822486
365,4b4c7cb3f964a5203cb426e3,Train Station,35.60712395,139.6224021
366,4b283516f964a520e19024e3,Train Station,35.5884342,139.7279191
367,4b53f0dbf964a52021af27e3,Subway,35.67736984,139.7517478
368,4b413218f964a52005c325e3,Subway,35.72129098,139.752059
371,4b269275f964a520b87d24e3,Subway,35.66895053,139.6913123
372,4b5648e6f964a520400928e3,Train Station,35.75243323,139.738133
373,4c46c0d9c047be9a5e6a2e79,Train Station,35.7336936,139.7402787
375,4b55a124f964a520b2e927e3,Train Station,35.79123348,139.6913901
377,4b7a6bc8f964a5205d2c2fe3,Train Station,35.74933348,139.8051023
379,4b24e5a2f964a520636a24e3,Train Station,35.68417611,139.7020626
381,4c970c02f7cfa1cdda4ecb15,Train Station,35.69643638,139.8139483
382,4bab2aedf964a520a8973ae3,Train Station,35.69690689,139.8145008
383,4caebbef1463a14399208fa9,Train Station,35.69687639,139.8142353
386,4b54f8c1f964a520fad527e3,Train Station,35.5848776,139.58198
387,4b063a75f964a520e0e922e3,Subway,35.67278116,139.7240299
389,4bc5a7655935c9b64624a6d2,Subway,35.67287268,139.7241318
390,4b25bccef964a520cb7524e3,Train Station,35.55137977,139.6717215
391,4b403756f964a520eab625e3,Subway,35.6908598,139.7048521
392,4c301d93ed37a5935b856803,Train Station,35.69758487,139.8260772
394,4b39affff964a520805e25e3,Subway,35.55347523,139.5785026
397,4b44246df964a520f3f125e3,Subway,35.68848092,139.7881508
398,4b7b65f0f964a520e2612fe3,Subway,35.66092259,139.7514582
402,4b73502df964a52001a82de3,Subway,35.70357209,139.755106
404,4b585654f964a520605328e3,Subway,35.70710486,139.7812709
408,4b1a3b8cf964a52048e823e3,Train Station,35.69610528,139.7925282
413,4c4aa37e5609c9b6f0e1f68f,Train Station,35.69612271,139.7925121
415,4ba94ec3f964a5206b1d3ae3,Subway,35.71014091,139.8134065
417,4b3b57cef964a520b37225e3,Train Station,35.56432371,139.6540457
419,4ba44083f964a520329038e3,Train Station,35.76394302,139.7708023
420,4c1876cb4b8bd13a1c734c83,Train Station,35.71076379,139.8128915
421,4b595505f964a520528528e3,Train Station,35.70219553,139.7551703
422,4b4bf936f964a52068ac26e3,Train Station,35.70642532,139.8425084
424,4b598750f964a520448b28e3,Subway,35.724399,139.753634
425,4c00a5419cf52d7f422e14e7,Train Station,35.56247782,139.7160503
427,4b80a413f964a520e88230e3,Subway,35.67964883,139.77997
428,4b0b90e1f964a5204d3223e3,Train Station,35.67496319,139.7634734
429,4b6c0623f964a5202d202ce3,Train Station,35.62840531,139.7385408
432,4bc6e1300050b7138bb2b73b,Train Station,35.69233132,139.771273
435,4b95d823f964a52057b534e3,Train Station,35.60729518,139.6686745
436,4b5aad67f964a52078d028e3,Train Station,35.58259999,139.6732548
437,4b22e781f964a520075024e3,Subway,35.71897399,139.7274899
440,4b340afff964a5204b2425e3,Subway,35.68205847,139.7860265
443,4b0dfb40f964a5207c5323e3,Subway,35.6738924,139.7509646
446,4b455eebf964a520840b26e3,Train Station,35.63669204,139.5870968
455,4b652379f964a520ebe52ae3,Train Station,35.65874547,139.6991222
457,4b46d0ebf964a520982826e3,Subway,35.69550407,139.7517049
459,4b2df016f964a5201adc24e3,Subway,35.6695345,139.7555029
468,4b5bab10f964a520e00e29e3,Train Station,35.6897183,139.6992517
472,4b1f4464f964a520372524e3,Train Station,35.63367739,139.7155166
473,4b558306f964a5201be627e3,Subway,35.70191673,139.744978
476,4b601301f964a520f9d429e3,Subway,35.68860292,139.6989512
479,4b564643f964a520b90828e3,Train Station,35.73294462,139.8816741
480,4b4122c2f964a520d6c125e3,Subway,35.67834593,139.7400963
481,4b516e9af964a5202a4d27e3,Train Station,35.84318647,139.8007303
482,4b93b485f964a520c64d34e3,Train Station,35.6207839,139.5699102
485,4b4a79ccf964a520bc8826e3,Train Station,35.62081442,139.5697117
486,4b556650f964a5205be327e3,Train Station,35.63166305,139.6447706
487,4b8e4616f964a520ad1d33e3,Subway,35.6652461,139.7123623
491,4b56ea9ef964a520261f28e3,Train Station,35.67219503,139.4804665
492,4b6fd2d1f964a5207efd2ce3,Train Station,35.62104118,139.5694542
494,4bea692fb3352d7f9e2455d2,Train Station,35.68337899,139.7022037
499,4b7e7a93f964a520c4ee2fe3,Train Station,35.65561378,139.7036934
501,4b17b2e4f964a52040c723e3,Train Station,35.70582855,139.6657991
505,4b480de4f964a520274726e3,Subway,35.66937762,139.8065186
510,4b0a7f04f964a5207b2423e3,Train Station,35.66898975,139.6797144
512,4b55652df964a52043e327e3,Train Station,35.61718626,139.5645618
513,4b3d87f9f964a520459525e3,Train Station,35.6338943,139.5310986
515,4b58df1ff964a520137028e3,Subway,35.70393801,139.7342169
519,4b823278f964a520f0cc30e3,Subway,35.69520782,139.7582442
520,4b5f8ae4f964a52080c029e3,Subway,35.68633726,139.7295713
523,4b45c7a5f964a5203e1026e3,Subway,35.65486406,139.7962672
524,4b58dcdef964a5206f6f28e3,Subway,35.53532513,139.5894849
525,4b63ad2df964a5207c8b2ae3,Train Station,35.74561801,139.7195739
531,4bf0ba3d3a15d13a2dea3e9f,Subway,35.68797551,139.7969913
532,4ba9747ff964a5203c283ae3,Train Station,35.69099922,139.7355741
533,4b72772ef964a520ac7b2de3,Subway,35.67866839,139.7401714
536,4b568ffef964a520411528e3,Train Station,35.68120443,139.686361
539,4b544068f964a52092b527e3,Train Station,35.67096774,139.6587892
541,4b6824faf964a52008692be3,Train Station,35.60764845,139.7347373
542,4e702ef4483b9778fd286b0c,Train Station,35.62885075,139.7379935
550,4b370fd4f964a520523f25e3,Train Station,35.73211725,139.7667038
551,4b6053cff964a520d8df29e3,Subway,35.69235855,139.7009468
554,4b42a9c9f964a5206dd825e3,Train Station,35.64687831,139.7099483
555,4e99bbd6e5e8dffcaeb36897,Train Station,35.63428342,139.7156721
558,4b62b939f964a52057502ae3,Subway,35.66287517,139.7314596
560,4bc1882474a9a5939108d2f6,Train Station,35.72948602,139.7108558
562,4b8279a1f964a5207cd430e3,Train Station,35.65573582,139.7035325
563,4b63f8f9f964a52065992ae3,Train Station,35.68892751,139.6995628
566,4c7e7dbad598a0932aedc562,Train Station,35.80212584,139.7179842
567,4b5f0b28f964a52095a329e3,Train Station,35.801917,139.7175872
572,4b5c4864f964a520932929e3,Subway,35.68138744,139.7755551
574,4b504899f964a520bb1f27e3,Subway,35.69051561,139.6669284
575,4b7e9bbbf964a5202df52fe3,Subway,35.67423693,139.759074
579,4b1b7b31f964a5209efb23e3,Subway,35.68691239,139.7636139
581,4b56f067f964a520f01f28e3,Train Station,35.66629207,139.4770548
582,4b8adb31f964a520968532e3,Train Station,35.72270232,139.6385915
590,4dd3c8521f6e5374d6e13d20,Train Station,35.68145715,139.7664356
592,4c8eb106d2aea0937985d069,Train Station,35.65929319,139.7014308
597,4b570dbff964a5208e2428e3,Subway,35.6923934,139.7228658
598,4b1b6114f964a5201efb23e3,Train Station,35.71290244,139.7038972
605,4b46f717f964a520072a26e3,Train Station,35.64836523,139.7033905
606,4b75ca0ff964a520d1242ee3,Subway,35.69086525,139.7048702
610,4b57016df964a520952228e3,Train Station,35.52201576,139.6298468
615,4b942a80f964a520426c34e3,Subway,35.74395218,139.6786416
618,4b3883cff964a520624e25e3,Subway,35.65227052,139.7222221
619,4b0df959f964a520635323e3,Subway,35.66318885,139.7321247
622,4b67ab11f964a5202d5a2be3,Subway,35.68598869,139.782443
628,4b0f84e5f964a520e56223e3,Train Station,35.6264504,139.7234398
638,4b400c75f964a520d8b425e3,Train Station,35.57957795,139.5730188
642,4b7e4ca8f964a520c5e82fe3,Train Station,35.7303558,139.7105572
647,4b8c5bd5f964a52099cc32e3,Subway,35.70559332,139.7921956
653,4b5642d0f964a520110828e3,Train Station,35.735961,139.629695
660,4b752193f964a520c8fe2de3,Subway,35.74956422,139.8045927
663,4b70eccff964a5207e342de3,Subway,35.68652026,139.7661942
664,4b603896f964a5209ada29e3,Subway,35.65890459,139.702583
667,4b558c89f964a52013e727e3,Train Station,35.61462638,139.5282447
678,4b30b5b8f964a52015fb24e3,Subway,35.67232359,139.7365451
681,4b663f1bf964a520891a2be3,Subway,35.71141279,139.7771806
682,4b83e1e4f964a520101531e3,Subway,35.64742757,139.7090578
685,4e2bc33db0fbc2edac25d40e,Post Office,35.70993945,139.6949333
705,4b2697a6f964a520037e24e3,Train Station,35.60743038,139.6856207
706,4b52d1bff964a520a38827e3,Train Station,35.73787383,139.6545231
710,4b7aae11f964a520f1362fe3,Subway,35.73740792,139.6547484
714,4b2438f3f964a520116424e3,Train Station,35.74379543,139.6785879
715,4b557772f964a52013e527e3,Train Station,35.69589617,139.6999598
727,4b56c4c5f964a520c41a28e3,Subway,35.70984472,139.7908008
728,4e6459e6b0fb188e8e864c8b,Post Office,35.76759094,139.6643541
735,4b52ff05f964a5202b8c27e3,Subway,35.6798362,139.7800612
737,4b6a68c0f964a520b9d42be3,Airport,35.55173355,139.788494
740,4ddd9e5d1f6e03694731fe6b,Airport,35.55310568,139.7847962
744,4b5d821cf964a520605f29e3,Post Office,35.69760611,139.7687235
747,4b32b951f964a5209e1225e3,Train Station,35.67612792,139.6432096
748,4b6e4768f964a520e2b52ce3,Subway,35.69331267,139.699131
750,4b777fa7f964a520309e2ee3,Subway,35.74977976,139.8054672
756,4b18c8bbf964a520bad523e3,Subway,35.6688285,139.8306611
758,4b403a4ef964a52005b725e3,Subway,35.6742127,139.7450584
782,4b18bed2f964a5207dd523e3,Train Station,35.70230879,139.7450316
793,4be4f932d4f7c9b61df92420,Train Station,35.68128395,139.7660708
794,4b557fdbf964a520c5e527e3,Train Station,35.73705522,139.4882584
797,4ee0a5737ee54945fe3b8a89,Train Station,35.7125202,139.7761483
816,4b132e42f964a520339523e3,Train Station,35.66761259,139.631837
821,4b58f1a9f964a5209c7428e3,Train Station,35.72707447,139.7714567
828,4b6a61e4f964a52005d42be3,Subway,35.69541694,139.7511095
835,4da5175043a1de92fac34770,Post Office,35.70490942,139.6195847
839,4b56f93cf964a5204a2128e3,Train Station,35.83049393,139.5623713
852,4c1db303b4e62d7fb144dd93,Train Station,35.56275,139.725539
862,4bd6c30d637ba593179af870,Subway,35.78823,139.6131454
868,4c9fe87d46978cfad363af7f,Airport,35.54619197,139.7850059
874,4e487538b61c03d0cd278a46,Airport,35.548122,139.785503
877,4becaea60ddaa5936df11dc3,Train Station,35.57491385,139.6632349
881,4b735d23f964a520c5aa2de3,Train Station,35.74870655,139.8048019
884,4eaea460f9f4f7f1a0e498ee,Subway,35.64752347,139.7484326
899,4e5c2828183883e00c05d4f0,Train Station,35.64489918,139.710989
901,4bc5735a6a3e9c74b0e9f548,Subway,35.67269836,139.7240674
918,4b3836cef964a520e64c25e3,Train Station,35.60624843,139.7348499
919,4b9c3a37f964a520ea5636e3,Train Station,35.65859949,139.7020948
923,4b78a332f964a52065db2ee3,Subway,35.67867275,139.740217
929,4b305a74f964a5201ef924e3,Subway,35.669687,139.767254
931,4b3d8ca3f964a520689525e3,Train Station,35.66836141,139.6504027
952,4c4158aace54e21e50080b1a,Airport,35.54570577,139.7851896
971,4b4189eff964a52067c725e3,Subway,35.6921015,139.7848892
980,4b3353b6f964a520b51825e3,Train Station,35.60350066,139.6175301
984,4b5a4cb7f964a52056bb28e3,Train Station,35.7300438,139.6830291
985,4b4bc3b1f964a520e3a626e3,Train Station,35.62643514,139.6339278
990,4b727694f964a520917b2de3,Subway,35.67702995,139.7370386
993,4b545885f964a5202eb827e3,Train Station,35.62752523,139.7787952
1020,4b554bc6f964a5200be127e3,Train Station,35.82221515,139.5751941
1059,4f7bc955e4b06a80ab499d83,Post Office,35.742745,139.513754
1066,4b30af75f964a520e3fa24e3,Train Station,35.65363051,139.6473777
1074,4ba02b6ef964a520375f37e3,Train Station,35.69069336,139.7004186
1088,4b52d37af964a520ca8827e3,Post Office,35.69024113,139.6967947
1095,4b37f4d2f964a520334925e3,Subway,35.67683821,139.7701371
1100,4b4dc6bff964a5207ad726e3,Subway,35.68239834,139.77386
1109,4bf4f1ce6a31d13a7353962e,Train Station,35.68822423,139.7013062
1111,4c4a7dae712ac9282cd9876b,General Travel,35.73440992,139.768745
1124,4f2bc36be4b03d6f92636f06,Train Station,35.7378943,139.7628295
1138,4c37d25a18e72d7f635617f5,Train Station,35.69152204,139.7012472
1144,4b8f41b1f964a520694f33e3,Subway,35.67051941,139.7737259
1154,4b5fe9c2f964a5207ed029e3,Train Station,35.63312803,139.7155809
1159,4f6d8b7de4b0f375f99b2e83,General Travel,35.70937851,139.7731278
1169,4bccead4b6c49c744cab9491,Post Office,35.69603675,139.7620358
1187,4b4dffcbf964a52095dd26e3,Train Station,35.6334692,139.6616444
1188,4e74046018508a2bf033c359,Post Office,35.69314821,139.7940302
1203,4b400cfff964a520e3b425e3,Train Station,35.57742264,139.558441
1212,4ea272f3e5e8ca72b7640ceb,Train Station,35.73767353,139.7613502
1230,4b54245bf964a52019b327e3,Train Station,35.68008021,139.7202373
1236,4b4dc973f964a520aed726e3,Subway,35.71072459,139.6863234
1241,4b58fa9ef964a5209a7628e3,Train Station,35.67058042,139.608947
1279,4bd542cc7b1876b050888a86,Train Station,35.70703952,139.7821641
1292,4b5e7141f964a520e18e29e3,Train Station,35.56192592,139.7147409
1299,4b9843f7f964a5203f3835e3,Train Station,35.64351289,139.6711582
1308,4b6c0307f964a5208c1f2ce3,Train Station,35.65850795,139.701325
1310,4c851b4cd4e2370479787f88,Train Station,35.73442516,139.7687531
1319,4e2be7cdd4c0e5c89ac99d87,Ferry,35.80287793,139.7550432
1333,4dfbb503b0fb086ff831b814,Train Station,35.73080215,139.7105598
1334,4c8cc6c9ed3ab60cc6836a21,Airport,35.55126861,139.7875775
1338,4b63e7c3f964a52082962ae3,Train Station,35.56260438,139.6999168
1341,4ba95af1f964a5209c213ae3,Subway,35.64430194,139.6991578
1361,4b55915bf964a520ace727e3,Train Station,35.58105261,139.6414232
1362,4b7291f5f964a520d87e2de3,Subway,35.65637656,139.7546071
1365,4b416f4cf964a520a6c625e3,Train Station,35.77760438,139.6329273
1373,4b5c0445f964a520502129e3,Train Station,35.78825523,139.6129199
